,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
0,2024-04-01,WBA,21.56999969482422,21.739999771118164,19.5,19.271299362182617,36186100.0,0.0,-0.293699570573132,21.447075745502516,19.694285300334883,41.453490758102106,-163.71758684525338,4.97981653245243,20.81050313313802,21.61518913904826,13.649999618530273,83.8794298531907
0,2024-04-01,WMT,60.310001373291016,60.7599983215332,59.93000030517578,59.793033599853516,13837600.0,0.0,0.66459339379184,61.48587400178777,59.203181631757154,59.86076180454943,21.34936757634911,19.26917843096149,59.645347849527994,57.050154558817546,13.649999618530273,83.8794298531907
1,2024-04-02,AAPL,169.0800018310547,169.33999633789062,168.22999572753906,168.61129760742188,49329500.0,1.0,-2.5710945450447866,176.54978937165632,166.78852239592183,40.4111709349555,-98.16009796760956,18.966247060906582,174.7473154703776,180.97058080037434,14.609999656677246,44.52762184699924
1,2024-04-02,AMGN,283.3399963378906,283.9100036621094,276.0400085449219,274.2620544433594,2220500.0,1.0,-0.8854732847269133,283.83555387332035,265.20587373898434,46.05417533297228,4.467398762983873,9.22025823057373,276.2582061767578,288.6248245239258,14.609999656677246,44.52762184699924
1,2024-04-02,AXP,226.3699951171875,226.97000122070312,224.58999633789062,224.1656951904297,1984500.0,1.0,3.8249450583944338,229.3365954735476,215.13232389901103,64.83134476060317,77.26771263442625,12.30093861450828,219.8165084838867,207.73719075520833,14.609999656677246,44.52762184699924
1,2024-04-02,BA,189.0,189.22999572753906,187.1300048828125,188.0399932861328,4477200.0,1.0,-3.341551108111048,203.68571395103072,175.62628708656695,41.96436945591814,-52.887303684058224,17.306124291815184,193.786333211263,202.85783360799152,14.609999656677246,44.52762184699924
1,2024-04-02,CAT,362.30999755859375,364.989990234375,361.4800109863281,362.030517578125,1968900.0,1.0,10.548928450795358,370.6169776708461,324.8154838770054,68.7385804035751,113.41634678059201,52.24259861999172,339.9324198404948,320.020285542806,14.609999656677246,44.52762184699924
1,2024-04-02,CRM,297.5,304.4599914550781,294.8900146484375,303.52752685546875,4746100.0,1.0,2.4078665821877507,309.6022434662321,296.2249171782991,57.93687063628565,-11.698027214883378,12.619927340869385,301.53672485351564,290.0544848124186,14.609999656677246,44.52762184699924
1,2024-04-02,CSCO,49.959999084472656,50.09000015258789,49.150001525878906,48.54411697387695,16414400.0,1.0,0.08392772973236617,49.57468424655374,47.94332493923728,48.21388773529854,39.27323090025268,10.54072477570018,48.40085716247559,49.038309733072914,14.609999656677246,44.52762184699924
1,2024-04-02,CVX,160.0500030517578,161.22000122070312,159.02000427246094,158.1826934814453,8815400.0,1.0,1.8857990002811107,159.19973370624274,146.41322405742915,60.869627091782924,183.15814085515134,47.539999819801295,152.4330815633138,148.93984781901042,14.609999656677246,44.52762184699924
1,2024-04-02,DIS,120.22000122070312,123.52999877929688,120.16000366210938,122.25597381591797,15517100.0,1.0,3.8098326517985583,123.49533545715585,106.35226509826407,72.0347983376564,161.75876847325412,59.07413836574644,113.03484878540038,105.23400421142578,14.609999656677246,44.52762184699924
1,2024-04-02,GS,410.739990234375,413.1700134277344,407.6199951171875,407.6828308105469,1976000.0,1.0,7.373688074085294,418.64788399110887,372.1783153497114,60.88499992465845,120.62142770927413,34.497145291100125,392.21336059570314,385.0868865966797,14.609999656677246,44.52762184699924
1,2024-04-02,HD,364.5,366.8599853515625,362.9599914550781,360.4939270019531,4650500.0,1.0,2.0249678102291,390.55380958773253,360.4513906075799,49.30185897209962,-146.84418485841528,11.340575447938898,373.4115763346354,362.5947662353516,14.609999656677246,44.52762184699924
1,2024-04-02,HON,202.0800018310547,202.3000030517578,200.02000427246094,199.17544555664062,2615100.0,1.0,1.04673060517203,203.99392010135483,194.45544360714126,51.51828726589122,38.20037111285779,4.896690333957462,198.59701232910157,197.78058166503905,14.609999656677246,44.52762184699924
1,2024-04-02,IBM,189.13999938964844,189.8000030517578,187.60000610351562,187.02345275878906,2693500.0,1.0,0.8953384191994473,196.26305483675029,185.0318838229177,55.63678201595356,-25.601751278645708,5.537653986965333,188.2796412150065,181.33620885213216,14.609999656677246,44.52762184699924
1,2024-04-02,INTC,43.93000030517578,44.08000183105469,43.5,43.76224899291992,32748400.0,1.0,-0.07667519417613988,45.67138620390971,40.84819463715474,50.76021812079344,27.12348018534594,6.591753734362219,43.25298487345378,44.18537082672119,14.609999656677246,44.52762184699924
1,2024-04-02,JNJ,156.57000732421875,157.8300018310547,155.9499969482422,156.46522521972656,6102300.0,1.0,-0.4560245236053788,161.12262177710377,152.59347777123608,50.09208888628529,-60.75470971093243,9.128794407385438,157.65923919677735,157.2054911295573,14.609999656677246,44.52762184699924
1,2024-04-02,JPM,198.38999938964844,199.77999877929688,198.0800018310547,196.61727905273438,7014700.0,1.0,4.4815834743708365,200.12065187325987,182.3744058049628,69.52925879027643,118.0452402690644,45.06821243007082,188.03813578287762,179.45437978108723,14.609999656677246,44.52762184699924
1,2024-04-02,KO,60.45000076293945,60.72999954223633,60.11000061035156,59.68687057495117,13017300.0,1.0,0.286165433434455,61.01295065195239,58.35960450857008,52.856353521901475,5.352390909190201,6.158689034692901,59.64672978719076,59.26000734965007,14.609999656677246,44.52762184699924
1,2024-04-02,MCD,280.0,280.4800109863281,277.45001220703125,275.9483947753906,2907700.0,1.0,-2.8885302519782954,294.655270535459,270.9942594938379,43.00539139583944,-101.6058424140015,21.3674745826464,285.538818359375,287.36493123372395,14.609999656677246,44.52762184699924
1,2024-04-02,MMM,93.0999984741211,94.41999816894531,91.9000015258789,92.19966125488281,8912000.0,1.0,3.074701212358079,95.58347244371186,74.73735732923737,63.71152636375564,124.91069910979998,46.85649585164456,82.21951599121094,81.66621831258138,14.609999656677246,44.52762184699924
1,2024-04-02,MRK,130.10000610351562,130.75999450683594,129.27999877929688,129.5748291015625,6584200.0,1.0,1.790135293588861,131.11180383350288,116.31684606884087,65.72267863111789,101.9066276253907,33.75315224850592,124.56978937784831,122.57482846577962,14.609999656677246,44.52762184699924
1,2024-04-02,MSFT,420.1099853515625,422.3800048828125,417.8399963378906,420.68121337890625,17912000.0,1.0,4.243470319968594,433.7976189509003,399.8367285832794,57.370146508675,57.13952912862708,15.416697733307954,414.0910919189453,406.1149576822917,14.609999656677246,44.52762184699924
1,2024-04-02,NKE,91.76000213623047,91.9000015258789,90.63999938964844,90.59596252441406,11107300.0,1.0,-2.600846381975714,103.76316837069987,90.21977077724935,36.86779019090866,-167.41161634481097,36.80012938112602,99.0495709737142,100.63589363098144,14.609999656677246,44.52762184699924
1,2024-04-02,PG,159.63999938964844,160.7100067138672,159.63999938964844,158.5860595703125,6771200.0,1.0,0.7239140485212658,161.02438911372792,157.37435356205333,56.26582539412509,-22.902862144833385,0.9109045348566545,158.7223383585612,155.31188430786133,14.609999656677246,44.52762184699924
1,2024-04-02,TRV,229.14999389648438,229.77999877929688,227.50999450683594,226.72653198242188,1115800.0,1.0,3.3050186342400423,229.6450303413092,214.94064928515567,67.90146053939249,142.64576375584522,45.77243268024423,220.9706008911133,213.49335683186848,14.609999656677246,44.52762184699924
1,2024-04-02,UNH,459.6000061035156,463.67999267578125,449.6000061035156,456.2046813964844,11867000.0,1.0,-5.189710419956668,502.94534675822786,464.15360038532685,35.281898439851474,-208.2488956885262,54.04986532599604,490.9434580485026,501.9661905924479,14.609999656677246,44.52762184699924
1,2024-04-02,V,278.0,279.3299865722656,276.9800109863281,277.9256591796875,6912300.0,1.0,0.12339382661974696,289.4348289748158,274.43363415994986,52.32661246333079,-90.3706968317689,5.920702566873165,281.7339335123698,276.32535247802736,14.609999656677246,44.52762184699924
1,2024-04-02,VZ,42.29999923706055,42.68000030517578,42.2599983215332,41.18803787231445,17260800.0,1.0,0.4713042667123446,40.97785673333157,37.45466699408542,63.39193212002621,252.6909253829691,40.431521160142545,39.15833028157552,39.15717423756917,14.609999656677246,44.52762184699924
1,2024-04-02,WBA,19.549999237060547,19.6200008392334,18.670000076293945,18.462574005126953,28791400.0,1.0,-0.43193227723131855,21.764447672811542,19.193471066507307,38.84806646821626,-350.4741643661,19.836866082767674,20.70333080291748,21.528598054250082,14.609999656677246,44.52762184699924
1,2024-04-02,WMT,59.900001525878906,60.099998474121094,58.880001068115234,58.9559326171875,19510100.0,1.0,0.5101421327088147,61.472810646810295,59.22235193558716,55.472135127116914,-50.33402402352061,1.8646462650881355,59.73058878580729,57.162296803792316,14.609999656677246,44.52762184699924
2,2024-04-03,AAPL,168.7899932861328,170.67999267578125,168.5800018310547,169.42019653320312,47691700.0,2.0,-2.5530350869812537,176.56669800931476,166.7246761972282,41.326023087355324,-80.99937314821692,11.871307856142172,174.3508529663086,180.7825174967448,14.329999923706055,59.52136287844411
2,2024-04-03,AMGN,275.69000244140625,276.4700012207031,273.67999267578125,272.48468017578125,1669200.0,2.0,-1.1974474524633365,283.76845510140316,265.0515461193,45.0707826468981,-55.68465358332527,14.895376692573242,275.95734252929685,288.1907460530599,14.329999923706055,59.52136287844411
2,2024-04-03,AXP,225.80999755859375,227.25999450683594,225.25,225.25904846191406,2070100.0,2.0,3.6476745950231475,229.25725993919838,216.14895496558677,65.56644832528812,82.88350490585374,13.354048549898057,220.2849904378255,208.35956954956055,14.329999923706055,59.52136287844411
2,2024-04-03,BA,187.67999267578125,188.77999877929688,184.27000427246094,184.9199981689453,6609300.0,2.0,-3.4550223081172646,201.9224953604564,175.76750555507093,40.43998905906987,-68.29336863599397,23.67749584103257,193.17133331298828,201.78983357747396,14.329999923706055,59.52136287844411
2,2024-04-03,CAT,365.489990234375,376.07000732421875,364.6000061035156,372.90643310546875,2623700.0,2.0,11.193657776609598,373.90631537969836,325.71971916620004,71.80066013415924,143.82796292837912,62.29509023966664,341.98488260904946,321.47888031005857,14.329999923706055,59.52136287844411
2,2024-04-03,CRM,303.989990234375,307.1600036621094,303.1000061035156,304.266357421875,3047400.0,2.0,2.330808739387578,309.5087975407898,296.9553443049133,58.27225776034672,37.28777197776717,6.36840511949589,302.1598744710287,290.952214050293,14.329999923706055,59.52136287844411
2,2024-04-03,CSCO,48.79999923706055,49.220001220703125,48.65999984741211,48.325984954833984,22210000.0,2.0,0.038742761284659366,49.558204795370536,47.97831330155329,47.13350288976207,-28.952622457541395,20.34027732210678,48.42899106343587,49.0227087020874,14.329999923706055,59.52136287844411
2,2024-04-03,CVX,160.10000610351562,160.9499969482422,159.72000122070312,158.83609008789062,7819700.0,2.0,2.0597799864545436,159.87340761723476,146.81370328364414,61.58996844694398,175.64040991069584,47.539999819801295,152.64560241699218,149.13229471842448,14.329999923706055,59.52136287844411
2,2024-04-03,DIS,122.2699966430664,123.69000244140625,118.37999725341797,118.43360900878906,22480400.0,2.0,3.5528114364464045,123.84662439935308,106.6091701257934,64.61809192767426,115.08201664779874,43.77783134177111,113.35138829549153,105.69985504150391,14.329999923706055,59.52136287844411
2,2024-04-03,GS,411.0,416.6300048828125,411.0,411.50970458984375,1549200.0,2.0,7.4845689746890685,420.622378367304,372.4989320575007,62.23785529926845,130.74136388575315,38.55260195594711,393.27976582845054,385.58850555419923,14.329999923706055,59.52136287844411
2,2024-04-03,HD,362.0,362.3999938964844,359.0,357.4153137207031,4723000.0,2.0,0.49541948048579343,391.77814483274545,357.608305362567,47.99114500975048,-192.90424063417487,17.313601175530312,373.39454752604166,362.9092280069987,14.329999923706055,59.52136287844411
2,2024-04-03,HON,199.4199981689453,200.94000244140625,197.9199981689453,196.92735290527344,2496000.0,2.0,0.7163987048230069,203.952857418142,194.55817926398691,49.17315540248776,-38.69326711561404,12.608291493127386,198.6009078979492,197.70684839884441,14.329999923706055,59.52136287844411
2,2024-04-03,IBM,188.60000610351562,191.35000610351562,188.49000549316406,189.02359008789062,2826200.0,2.0,0.849047262758063,196.25293431222914,184.93803706228258,57.29235641808201,-1.2197342867472556,1.91122495453378,188.52586364746094,181.88373896280925,14.329999923706055,59.52136287844411
2,2024-04-03,INTC,41.400001525878906,41.650001525878906,40.220001220703125,40.16685485839844,83718000.0,2.0,-0.3132999009067561,45.899198916521904,40.338526913556215,43.451831358468816,-184.9999757300355,17.93805430524206,43.11388320922852,44.0787545522054,14.329999923706055,59.52136287844411
2,2024-04-03,JNJ,157.7899932861328,158.0500030517578,154.25,153.02304077148438,8098200.0,2.0,-0.6743464498846379,161.07380413341193,152.07587238025994,44.038858866455044,-112.74046740175838,19.85441037697101,157.54020131429036,157.1119832356771,14.329999923706055,59.52136287844411
2,2024-04-03,JPM,199.0399932861328,199.55999755859375,197.6999969482422,196.0635986328125,9353400.0,2.0,4.310874064549324,200.54644964405162,182.91261255077262,68.58486780659933,104.14246785422685,42.26639093470315,188.65015513102213,179.8833206176758,14.329999923706055,59.52136287844411
2,2024-04-03,KO,60.04999923706055,60.38999938964844,59.779998779296875,59.36933517456055,13672900.0,2.0,0.2142618616040366,60.95929476131153,58.49088872562694,51.0904968421858,-41.966531012239,12.728964393771482,59.633885065714516,59.270484415690106,14.329999923706055,59.52136287844411
2,2024-04-03,MCD,276.57000732421875,277.9599914550781,275.1499938964844,273.7626037597656,2748000.0,2.0,-3.1653063095477023,293.8691376203028,270.0913573748144,41.48772187072628,-117.17777700739342,26.931111632001052,285.02699584960936,287.1692840576172,14.329999923706055,59.52136287844411
2,2024-04-03,MMM,93.33999633789062,94.69999694824219,92.5,92.54724884033203,6060200.0,2.0,3.208314608370671,96.10973082160757,75.7692768993397,64.0694488619381,119.71641177763472,47.71148684718687,82.76298904418945,81.73042449951171,14.329999923706055,59.52136287844411
2,2024-04-03,MRK,130.35000610351562,132.3000030517578,129.42999267578125,129.12750244140625,7741400.0,2.0,1.8617793910721048,131.78890925340175,116.41949833937167,64.62376396263784,105.24150474359068,39.81364599022756,124.68022333780924,122.79714609781901,14.329999923706055,59.52136287844411
2,2024-04-03,MSFT,419.7300109863281,423.260009765625,419.0899963378906,419.6929931640625,16502300.0,2.0,3.8606998574452405,433.19956258459104,402.21158243494017,56.83363255996852,56.45357106792816,16.89008224430067,414.67869873046874,407.0030024210612,14.329999923706055,59.52136287844411
2,2024-04-03,NKE,91.01000213623047,91.44000244140625,90.27999877929688,89.97837829589844,8876600.0,2.0,-2.794069664858469,104.03450883640872,89.15353742823973,36.265863877084044,-157.89872958725056,38.09271377406239,98.63113123575846,100.44685592651368,14.329999923706055,59.52136287844411
2,2024-04-03,PG,160.6300048828125,160.8800048828125,155.67999267578125,154.22064208984375,9601800.0,2.0,0.27292761310673086,161.82259561833402,156.26306264582612,47.142112866708715,-196.55028509024663,28.447180804108214,158.64464314778647,155.47081553141277,14.329999923706055,59.52136287844411
2,2024-04-03,TRV,227.5,229.41000366210938,226.8800048828125,227.93055725097656,856600.0,2.0,3.3085190216179114,230.16708326257591,215.50553484045142,68.86161264485533,129.7375668664287,40.07543765543417,221.30088500976564,214.10474599202473,14.329999923706055,59.52136287844411
2,2024-04-03,UNH,462.0,462.8500061035156,455.54998779296875,457.7978820800781,4460400.0,2.0,-6.886847833675176,504.6924276984636,461.2561868034895,35.987608913495706,-191.02836936877006,54.049865325996024,488.9760050455729,500.7126764933268,14.329999923706055,59.52136287844411
2,2024-04-03,V,280.4800109863281,280.4800109863281,276.55999755859375,276.4483642578125,4536600.0,2.0,-0.23253258890355255,289.5947573266416,274.0321500219912,50.89639013718613,-101.74614309406729,0.9816586130324059,281.7941548665365,276.62069447835285,14.329999923706055,59.52136287844411
2,2024-04-03,VZ,42.58000183105469,42.900001525878906,42.529998779296875,41.4785041809082,18211800.0,2.0,0.5619591301998099,41.365302962542806,37.30830734324332,64.49566138292047,234.39747310768678,43.455992122186224,39.23385124206543,39.210533714294435,14.329999923706055,59.52136287844411
2,2024-04-03,WBA,18.75,19.170000076293945,18.489999771118164,18.2455997467041,21358500.0,2.0,-0.552620438080087,21.97559138082751,18.734779064423954,38.182016789436766,-350.4136131102415,22.64092329073375,20.578077252705892,21.426200930277506,14.329999923706055,59.52136287844411
2,2024-04-03,WMT,59.380001068115234,59.5,58.939998626708984,59.224998474121094,14615100.0,2.0,0.4047836673682852,61.5195057909272,59.13517560555718,56.53178455218229,-58.53152908983676,1.8646462650881324,59.7641050974528,57.28471698760986,14.329999923706055,59.52136287844411
3,2024-04-04,AAPL,170.2899932861328,171.9199981689453,168.82000732421875,168.59133911132812,53704400.0,3.0,-2.5759112023576165,176.58870959060553,166.67270703537102,40.66425216412834,-74.42098167450919,5.639216893271929,173.90146230061848,180.50783157348633,16.350000381469727,24.914265541456242
3,2024-04-04,AMGN,276.04998779296875,276.7300109863281,267.75,266.1993103027344,2451200.0,3.0,-1.929622560050177,284.0384938829439,263.93750099010293,41.80518048590861,-115.19573949841832,27.131135802451535,275.44862263997396,287.5225153605143,16.350000381469727,24.914265541456242
3,2024-04-04,AXP,229.13999938964844,229.67999267578125,219.2100067138672,218.9378662109375,3035300.0,3.0,2.9629646838136523,229.06771072723342,216.51943832061812,58.28063407850514,20.657743579258067,10.55868171229208,220.5957768758138,208.87411041259764,16.350000381469727,24.914265541456242
3,2024-04-04,BA,185.92999267578125,188.0,182.80999755859375,183.2899932861328,6513800.0,3.0,-3.634579651387895,199.92243428364358,175.99656596049707,39.6613461169933,-76.12982207034862,26.756981882304963,192.56199951171874,201.02800013224285,16.350000381469727,24.914265541456242
3,2024-04-04,CAT,377.3699951171875,381.0299987792969,368.8800048828125,366.9524841308594,2492200.0,3.0,11.096265646135066,375.40583765497456,327.60998570928325,68.02709159739067,137.3493403390895,65.74538585330846,343.726416015625,322.78358662923176,16.350000381469727,24.914265541456242
3,2024-04-04,CRM,308.260009765625,311.29998779296875,292.1000061035156,293.682861328125,8351000.0,3.0,1.3996063680125985,310.3656446032367,295.176564259068,52.11464788890596,-71.6015110919005,24.59688581584785,302.52463785807294,291.51151580810546,16.350000381469727,24.914265541456242
3,2024-04-04,CSCO,49.09000015258789,49.54999923706055,48.040000915527344,47.70133590698242,17374000.0,3.0,-0.04692963389511817,49.64297057645802,47.82795570833202,44.19948054705679,-71.49488482940606,30.619811105418947,48.42974688212077,48.99063212076823,16.350000381469727,24.914265541456242
3,2024-04-04,CVX,160.8000030517578,161.9499969482422,159.82000732421875,159.08358764648438,9269700.0,3.0,2.1923599946952947,160.20952627596427,147.70122811856697,61.86505212372428,171.28617311149804,51.07923688830994,152.81885274251303,149.34355621337892,16.350000381469727,24.914265541456242
3,2024-04-04,DIS,119.22000122070312,120.19000244140625,116.95999908447266,116.55228424072266,13815400.0,3.0,3.160876469285469,123.78510440570099,107.370462000549,61.399341158067415,68.92265851404598,32.88147338507738,113.66394627888998,106.12356681823731,16.350000381469727,24.914265541456242
3,2024-04-04,GS,418.0,419.0,405.70001220703125,403.8063049316406,1704700.0,3.0,6.871631029781952,421.238824420894,373.54045109180134,58.05646979894119,94.43928904811345,25.7993357668094,393.9660176595052,385.9219263712565,16.350000381469727,24.914265541456242
3,2024-04-04,HD,362.6099853515625,365.0,356.9100036621094,355.2106628417969,4381600.0,3.0,-0.8844599873509651,392.8887573507709,354.535333225401,47.064222427915304,-196.11966402946518,12.017000505150891,373.25269571940106,363.10484466552737,16.350000381469727,24.914265541456242
3,2024-04-04,HON,200.67999267578125,200.67999267578125,195.52000427246094,195.0174560546875,3414700.0,3.0,0.29707112866435637,204.09705086154156,193.9713298757631,47.2816087400417,-94.76016687917789,20.485107175338918,198.5216842651367,197.61562830607096,16.350000381469727,24.914265541456242
3,2024-04-04,IBM,192.0,193.27999877929688,187.33999633789062,186.09268188476562,2983900.0,3.0,0.5692988674306605,195.91512870932067,184.4619220719293,54.22482192964732,-23.449102076005737,10.33476021384475,188.7978307088216,182.35004043579102,16.350000381469727,24.914265541456242
3,2024-04-04,INTC,40.59000015258789,40.779998779296875,39.70000076293945,39.569278717041016,57307200.0,3.0,-0.5427891507793987,46.016982919238956,39.74467670295343,42.402153686328866,-204.11717395602332,21.01833686078935,42.98972078959147,43.936359596252444,16.350000381469727,24.914265541456242
3,2024-04-04,JNJ,155.30999755859375,155.5,152.41000366210938,151.27716064453125,6947400.0,3.0,-0.9769840210582856,161.2554184459744,151.21574244269746,41.41307455551875,-163.9585524271578,29.484163007481218,157.33585357666016,156.98281428019206,16.350000381469727,24.914265541456242
