date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2024-01-22,0.023636717349290848,0.023636717349290848,0.023636717349290848,0.023636717349290848,0.023636717349290848,0.03035689890384674,0.023636717349290848,0.023636717349290848,0.06425125896930695,0.023636717349290848,0.023636717349290848,0.03187961131334305,0.023636717349290848,0.05678737163543701,0.023636717349290848,0.05197306349873543,0.03980439528822899,0.06425125896930695,0.023636717349290848,0.06425125896930695,0.024343453347682953,0.06425125896930695,0.06425125896930695,0.03107924945652485,0.023636717349290848,0.023636717349290848,0.023636717349290848,0.034332092851400375,0.023636717349290848
2024-01-23,0.023636717349290848,0.023636717349290848,0.023636717349290848,0.023636717349290848,0.023636717349290848,0.03035689890384674,0.023636717349290848,0.023636717349290848,0.06425125896930695,0.023636717349290848,0.023636717349290848,0.03187961131334305,0.023636717349290848,0.05678737163543701,0.023636717349290848,0.05197306349873543,0.03980439528822899,0.06425125896930695,0.023636717349290848,0.06425125896930695,0.024343453347682953,0.06425125896930695,0.06425125896930695,0.03107924945652485,0.023636717349290848,0.023636717349290848,0.023636717349290848,0.034332092851400375,0.023636717349290848
2024-01-24,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.030855296179652214,0.023419087752699852,0.023419087752699852,0.0636596828699112,0.023419087752699852,0.023419087752699852,0.03061746247112751,0.023419087752699852,0.060312189161777496,0.023419087752699852,0.05531229451298714,0.04090069979429245,0.0636596828699112,0.023419087752699852,0.0636596828699112,0.02556845173239708,0.0636596828699112,0.0636596828699112,0.029833903536200523,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.03359583765268326,0.023419087752699852
2024-01-25,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.030855296179652214,0.023419087752699852,0.023419087752699852,0.0636596828699112,0.023419087752699852,0.023419087752699852,0.03061746247112751,0.023419087752699852,0.060312189161777496,0.023419087752699852,0.05531229451298714,0.04090069979429245,0.0636596828699112,0.023419087752699852,0.0636596828699112,0.02556845173239708,0.0636596828699112,0.0636596828699112,0.029833903536200523,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.03359583765268326,0.023419087752699852
2024-01-26,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.030855296179652214,0.023419087752699852,0.023419087752699852,0.0636596828699112,0.023419087752699852,0.023419087752699852,0.03061746247112751,0.023419087752699852,0.060312189161777496,0.023419087752699852,0.05531229451298714,0.04090069979429245,0.0636596828699112,0.023419087752699852,0.0636596828699112,0.02556845173239708,0.0636596828699112,0.0636596828699112,0.029833903536200523,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.03359583765268326,0.023419087752699852
2024-01-29,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.030855296179652214,0.023419087752699852,0.023419087752699852,0.0636596828699112,0.023419087752699852,0.023419087752699852,0.03061746247112751,0.023419087752699852,0.060312189161777496,0.023419087752699852,0.05531229451298714,0.04090069979429245,0.0636596828699112,0.023419087752699852,0.0636596828699112,0.02556845173239708,0.0636596828699112,0.0636596828699112,0.029833903536200523,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.03359583765268326,0.023419087752699852
2024-01-30,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.030855296179652214,0.023419087752699852,0.023419087752699852,0.0636596828699112,0.023419087752699852,0.023419087752699852,0.03061746247112751,0.023419087752699852,0.060312189161777496,0.023419087752699852,0.05531229451298714,0.04090069979429245,0.0636596828699112,0.023419087752699852,0.0636596828699112,0.02556845173239708,0.0636596828699112,0.0636596828699112,0.029833903536200523,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.03359583765268326,0.023419087752699852
2024-01-31,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.030855296179652214,0.023419087752699852,0.023419087752699852,0.0636596828699112,0.023419087752699852,0.023419087752699852,0.03061746247112751,0.023419087752699852,0.060312189161777496,0.023419087752699852,0.05531229451298714,0.04090069979429245,0.0636596828699112,0.023419087752699852,0.0636596828699112,0.02556845173239708,0.0636596828699112,0.0636596828699112,0.029833903536200523,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.03359583765268326,0.023419087752699852
2024-02-01,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.030855296179652214,0.023419087752699852,0.023419087752699852,0.0636596828699112,0.023419087752699852,0.023419087752699852,0.03061746247112751,0.023419087752699852,0.060312189161777496,0.023419087752699852,0.05531229451298714,0.04090069979429245,0.0636596828699112,0.023419087752699852,0.0636596828699112,0.02556845173239708,0.0636596828699112,0.0636596828699112,0.029833903536200523,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.03359583765268326,0.023419087752699852
2024-02-02,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.030855296179652214,0.023419087752699852,0.023419087752699852,0.0636596828699112,0.023419087752699852,0.023419087752699852,0.03061746247112751,0.023419087752699852,0.060312189161777496,0.023419087752699852,0.05531229451298714,0.04090069979429245,0.0636596828699112,0.023419087752699852,0.0636596828699112,0.02556845173239708,0.0636596828699112,0.0636596828699112,0.029833903536200523,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.03359583765268326,0.023419087752699852
2024-02-05,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.030855296179652214,0.023419087752699852,0.023419087752699852,0.0636596828699112,0.023419087752699852,0.023419087752699852,0.03061746247112751,0.023419087752699852,0.060312189161777496,0.023419087752699852,0.05531229451298714,0.04090069979429245,0.0636596828699112,0.023419087752699852,0.0636596828699112,0.02556845173239708,0.0636596828699112,0.0636596828699112,0.029833903536200523,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.03359583765268326,0.023419087752699852
2024-02-06,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.030855296179652214,0.023419087752699852,0.023419087752699852,0.0636596828699112,0.023419087752699852,0.023419087752699852,0.03061746247112751,0.023419087752699852,0.060312189161777496,0.023419087752699852,0.05531229451298714,0.04090069979429245,0.0636596828699112,0.023419087752699852,0.0636596828699112,0.02556845173239708,0.0636596828699112,0.0636596828699112,0.029833903536200523,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.03359583765268326,0.023419087752699852
2024-02-07,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.030855296179652214,0.023419087752699852,0.023419087752699852,0.0636596828699112,0.023419087752699852,0.023419087752699852,0.03061746247112751,0.023419087752699852,0.060312189161777496,0.023419087752699852,0.05531229451298714,0.04090069979429245,0.0636596828699112,0.023419087752699852,0.0636596828699112,0.02556845173239708,0.0636596828699112,0.0636596828699112,0.029833903536200523,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.03359583765268326,0.023419087752699852
2024-02-08,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.030855296179652214,0.023419087752699852,0.023419087752699852,0.0636596828699112,0.023419087752699852,0.023419087752699852,0.03061746247112751,0.023419087752699852,0.060312189161777496,0.023419087752699852,0.05531229451298714,0.04090069979429245,0.0636596828699112,0.023419087752699852,0.0636596828699112,0.02556845173239708,0.0636596828699112,0.0636596828699112,0.029833903536200523,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.03359583765268326,0.023419087752699852
2024-02-09,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.030855296179652214,0.023419087752699852,0.023419087752699852,0.0636596828699112,0.023419087752699852,0.023419087752699852,0.03061746247112751,0.023419087752699852,0.060312189161777496,0.023419087752699852,0.05531229451298714,0.04090069979429245,0.0636596828699112,0.023419087752699852,0.0636596828699112,0.02556845173239708,0.0636596828699112,0.0636596828699112,0.029833903536200523,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.03359583765268326,0.023419087752699852
2024-02-12,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.030855296179652214,0.023419087752699852,0.023419087752699852,0.0636596828699112,0.023419087752699852,0.023419087752699852,0.03061746247112751,0.023419087752699852,0.060312189161777496,0.023419087752699852,0.05531229451298714,0.04090069979429245,0.0636596828699112,0.023419087752699852,0.0636596828699112,0.02556845173239708,0.0636596828699112,0.0636596828699112,0.029833903536200523,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.03359583765268326,0.023419087752699852
2024-02-13,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.030855296179652214,0.023419087752699852,0.023419087752699852,0.0636596828699112,0.023419087752699852,0.023419087752699852,0.03061746247112751,0.023419087752699852,0.060312189161777496,0.023419087752699852,0.05531229451298714,0.04090069979429245,0.0636596828699112,0.023419087752699852,0.0636596828699112,0.02556845173239708,0.0636596828699112,0.0636596828699112,0.029833903536200523,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.03359583765268326,0.023419087752699852
2024-02-14,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.030855296179652214,0.023419087752699852,0.023419087752699852,0.0636596828699112,0.023419087752699852,0.023419087752699852,0.03061746247112751,0.023419087752699852,0.060312189161777496,0.023419087752699852,0.05531229451298714,0.04090069979429245,0.0636596828699112,0.023419087752699852,0.0636596828699112,0.02556845173239708,0.0636596828699112,0.0636596828699112,0.029833903536200523,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.03359583765268326,0.023419087752699852
2024-02-15,0.023419089615345,0.023419089615345,0.023419089615345,0.023419089615345,0.023419089615345,0.03085530549287796,0.023419089615345,0.023419089615345,0.06365969032049179,0.023419089615345,0.023419089615345,0.030617468059062958,0.023419089615345,0.060312189161777496,0.023419089615345,0.05531230568885803,0.040900714695453644,0.06365969032049179,0.023419089615345,0.06365969032049179,0.025568459182977676,0.06365969032049179,0.06365969032049179,0.029833901673555374,0.023419089615345,0.023419089615345,0.023419089615345,0.03359583020210266,0.023419089615345
2024-02-16,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.030855296179652214,0.023419087752699852,0.023419087752699852,0.0636596828699112,0.023419087752699852,0.023419087752699852,0.03061746247112751,0.023419087752699852,0.060312189161777496,0.023419087752699852,0.05531229451298714,0.04090069979429245,0.0636596828699112,0.023419087752699852,0.0636596828699112,0.02556845173239708,0.0636596828699112,0.0636596828699112,0.029833903536200523,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.03359583765268326,0.023419087752699852
2024-02-20,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.030855296179652214,0.023419087752699852,0.023419087752699852,0.0636596828699112,0.023419087752699852,0.023419087752699852,0.03061746247112751,0.023419087752699852,0.060312189161777496,0.023419087752699852,0.05531229451298714,0.04090069979429245,0.0636596828699112,0.023419087752699852,0.0636596828699112,0.02556845173239708,0.0636596828699112,0.0636596828699112,0.029833903536200523,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.03359583765268326,0.023419087752699852
2024-02-21,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.030855296179652214,0.023419087752699852,0.023419087752699852,0.0636596828699112,0.023419087752699852,0.023419087752699852,0.03061746247112751,0.023419087752699852,0.060312189161777496,0.023419087752699852,0.05531229451298714,0.04090069979429245,0.0636596828699112,0.023419087752699852,0.0636596828699112,0.02556845173239708,0.0636596828699112,0.0636596828699112,0.029833903536200523,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.03359583765268326,0.023419087752699852
2024-02-22,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.030855296179652214,0.023419087752699852,0.023419087752699852,0.0636596828699112,0.023419087752699852,0.023419087752699852,0.03061746247112751,0.023419087752699852,0.060312189161777496,0.023419087752699852,0.05531229451298714,0.04090069979429245,0.0636596828699112,0.023419087752699852,0.0636596828699112,0.02556845173239708,0.0636596828699112,0.0636596828699112,0.029833903536200523,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.03359583765268326,0.023419087752699852
2024-02-23,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.030855296179652214,0.023419087752699852,0.023419087752699852,0.0636596828699112,0.023419087752699852,0.023419087752699852,0.03061746247112751,0.023419087752699852,0.060312189161777496,0.023419087752699852,0.05531229451298714,0.04090069979429245,0.0636596828699112,0.023419087752699852,0.0636596828699112,0.02556845173239708,0.0636596828699112,0.0636596828699112,0.029833903536200523,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.03359583765268326,0.023419087752699852
2024-02-26,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.030855296179652214,0.023419087752699852,0.023419087752699852,0.0636596828699112,0.023419087752699852,0.023419087752699852,0.03061746247112751,0.023419087752699852,0.060312189161777496,0.023419087752699852,0.05531229451298714,0.04090069979429245,0.0636596828699112,0.023419087752699852,0.0636596828699112,0.02556845173239708,0.0636596828699112,0.0636596828699112,0.029833903536200523,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.03359583765268326,0.023419087752699852
2024-02-27,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.030855296179652214,0.023419087752699852,0.023419087752699852,0.0636596828699112,0.023419087752699852,0.023419087752699852,0.03061746247112751,0.023419087752699852,0.060312189161777496,0.023419087752699852,0.05531229451298714,0.04090069979429245,0.0636596828699112,0.023419087752699852,0.0636596828699112,0.02556845173239708,0.0636596828699112,0.0636596828699112,0.029833903536200523,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.03359583765268326,0.023419087752699852
2024-02-28,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.030855296179652214,0.023419087752699852,0.023419087752699852,0.0636596828699112,0.023419087752699852,0.023419087752699852,0.03061746247112751,0.023419087752699852,0.060312189161777496,0.023419087752699852,0.05531229451298714,0.04090069979429245,0.0636596828699112,0.023419087752699852,0.0636596828699112,0.02556845173239708,0.0636596828699112,0.0636596828699112,0.029833903536200523,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.03359583765268326,0.023419087752699852
2024-02-29,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.030855296179652214,0.023419087752699852,0.023419087752699852,0.0636596828699112,0.023419087752699852,0.023419087752699852,0.03061746247112751,0.023419087752699852,0.060312189161777496,0.023419087752699852,0.05531229451298714,0.04090069979429245,0.0636596828699112,0.023419087752699852,0.0636596828699112,0.02556845173239708,0.0636596828699112,0.0636596828699112,0.029833903536200523,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.03359583765268326,0.023419087752699852
2024-03-01,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.030855296179652214,0.023419087752699852,0.023419087752699852,0.0636596828699112,0.023419087752699852,0.023419087752699852,0.03061746247112751,0.023419087752699852,0.060312189161777496,0.023419087752699852,0.05531229451298714,0.04090069979429245,0.0636596828699112,0.023419087752699852,0.0636596828699112,0.02556845173239708,0.0636596828699112,0.0636596828699112,0.029833903536200523,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.03359583765268326,0.023419087752699852
2024-03-04,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.030855296179652214,0.023419087752699852,0.023419087752699852,0.0636596828699112,0.023419087752699852,0.023419087752699852,0.03061746247112751,0.023419087752699852,0.060312189161777496,0.023419087752699852,0.05531229451298714,0.04090069979429245,0.0636596828699112,0.023419087752699852,0.0636596828699112,0.02556845173239708,0.0636596828699112,0.0636596828699112,0.029833903536200523,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.03359583765268326,0.023419087752699852
2024-03-05,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.030855296179652214,0.023419087752699852,0.023419087752699852,0.0636596828699112,0.023419087752699852,0.023419087752699852,0.03061746247112751,0.023419087752699852,0.060312189161777496,0.023419087752699852,0.05531229451298714,0.04090069979429245,0.0636596828699112,0.023419087752699852,0.0636596828699112,0.02556845173239708,0.0636596828699112,0.0636596828699112,0.029833903536200523,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.03359583765268326,0.023419087752699852
2024-03-06,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.030855296179652214,0.023419087752699852,0.023419087752699852,0.0636596828699112,0.023419087752699852,0.023419087752699852,0.03061746247112751,0.023419087752699852,0.060312189161777496,0.023419087752699852,0.05531229451298714,0.04090069979429245,0.0636596828699112,0.023419087752699852,0.0636596828699112,0.02556845173239708,0.0636596828699112,0.0636596828699112,0.029833903536200523,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.03359583765268326,0.023419087752699852
2024-03-07,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.030855296179652214,0.023419087752699852,0.023419087752699852,0.0636596828699112,0.023419087752699852,0.023419087752699852,0.03061746247112751,0.023419087752699852,0.060312189161777496,0.023419087752699852,0.05531229451298714,0.04090069979429245,0.0636596828699112,0.023419087752699852,0.0636596828699112,0.02556845173239708,0.0636596828699112,0.0636596828699112,0.029833903536200523,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.03359583765268326,0.023419087752699852
2024-03-08,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.030855296179652214,0.023419087752699852,0.023419087752699852,0.0636596828699112,0.023419087752699852,0.023419087752699852,0.03061746247112751,0.023419087752699852,0.060312189161777496,0.023419087752699852,0.05531229451298714,0.04090069979429245,0.0636596828699112,0.023419087752699852,0.0636596828699112,0.02556845173239708,0.0636596828699112,0.0636596828699112,0.029833903536200523,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.03359583765268326,0.023419087752699852
2024-03-11,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.030855296179652214,0.023419087752699852,0.023419087752699852,0.0636596828699112,0.023419087752699852,0.023419087752699852,0.03061746247112751,0.023419087752699852,0.060312189161777496,0.023419087752699852,0.05531229451298714,0.04090069979429245,0.0636596828699112,0.023419087752699852,0.0636596828699112,0.02556845173239708,0.0636596828699112,0.0636596828699112,0.029833903536200523,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.03359583765268326,0.023419087752699852
2024-03-12,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.030855296179652214,0.023419087752699852,0.023419087752699852,0.0636596828699112,0.023419087752699852,0.023419087752699852,0.03061746247112751,0.023419087752699852,0.060312189161777496,0.023419087752699852,0.05531229451298714,0.04090069979429245,0.0636596828699112,0.023419087752699852,0.0636596828699112,0.02556845173239708,0.0636596828699112,0.0636596828699112,0.029833903536200523,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.03359583765268326,0.023419087752699852
2024-03-13,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.030855296179652214,0.023419087752699852,0.023419087752699852,0.0636596828699112,0.023419087752699852,0.023419087752699852,0.03061746247112751,0.023419087752699852,0.060312189161777496,0.023419087752699852,0.05531229451298714,0.04090069979429245,0.0636596828699112,0.023419087752699852,0.0636596828699112,0.02556845173239708,0.0636596828699112,0.0636596828699112,0.029833903536200523,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.03359583765268326,0.023419087752699852
2024-03-14,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.030855296179652214,0.023419087752699852,0.023419087752699852,0.0636596828699112,0.023419087752699852,0.023419087752699852,0.03061746247112751,0.023419087752699852,0.060312189161777496,0.023419087752699852,0.05531229451298714,0.04090069979429245,0.0636596828699112,0.023419087752699852,0.0636596828699112,0.02556845173239708,0.0636596828699112,0.0636596828699112,0.029833903536200523,0.023419087752699852,0.023419087752699852,0.023419087752699852,0.03359583765268326,0.023419087752699852
